名称,大类,中类,小类,地址,省,市,区,WGS84_X,WGS84_Y
奇乐岛儿童乐园,体育休闲服务,休闲场所,游乐场,西环路228-250号附近,广东省,深圳市,龙岗区,114.1044605,22.59262939
前线网咖,体育休闲服务,娱乐场所,网吧,宝丽路49号2层,广东省,深圳市,龙岗区,114.1078465,22.59848349
凤庆网咖,体育休闲服务,娱乐场所,网吧,布吉街道金牌社区凤尾坑新村89栋4楼,广东省,深圳市,龙岗区,114.1126599,22.59547333
迪乐尼游乐场,体育休闲服务,休闲场所,游乐场,国展苑小区裙楼博汇服装城18号,广东省,深圳市,龙岗区,114.1129651,22.59840218
联城通信荣超网吧,体育休闲服务,娱乐场所,网吧,荣华路354附近,广东省,深圳市,龙岗区,114.1127569,22.59739615
安宝丽网吧,体育休闲服务,娱乐场所,网吧,宝丽路与沙龙路交叉口西100米,广东省,深圳市,龙岗区,114.108862,22.59845914
泡泡网吧(沙龙路),体育休闲服务,娱乐场所,网吧,沙龙路18-2号,广东省,深圳市,龙岗区,114.109643,22.5997015
港龙卓球棋牌,体育休闲服务,娱乐场所,棋牌室,宝丽路49号B栋附近,广东省,深圳市,龙岗区,114.1085065,22.59838892
天乐棋牌,体育休闲服务,娱乐场所,棋牌室,宝丽路96-4号,广东省,深圳市,龙岗区,114.1073809,22.59869118
乐悠游儿童乐园(布吉店),体育休闲服务,休闲场所,游乐场,荣华路87号康之乐购物广场1层,广东省,深圳市,龙岗区,114.1194093,22.59624148
面包甜品茶艺棋牌,体育休闲服务,娱乐场所,棋牌室,荣华路94号附近,广东省,深圳市,龙岗区,114.119812,22.59711878
理想海岸网咖,体育休闲服务,娱乐场所,网吧,布吉街道理想家园3栋1号楼101室,广东省,深圳市,龙岗区,114.1209514,22.59202968
欢乐时光网咖,体育休闲服务,娱乐场所,网吧,禾坑路27号,广东省,深圳市,龙岗区,114.1195959,22.59175226
梦河网咖(长排店),体育休闲服务,娱乐场所,网吧,金稻田路华港长排村143栋A1,广东省,深圳市,龙岗区,114.1193746,22.59143907
爱琴海棋牌,体育休闲服务,娱乐场所,棋牌室,草埔东晓街道金稻田路培峰苑A栋维也纳酒店三楼,广东省,深圳市,罗湖区,114.1202151,22.59102501
漫客亲子乐园,体育休闲服务,休闲场所,游乐场,百鸽路246号伊佳百货2层,广东省,深圳市,龙岗区,114.1187649,22.59981933
金悦桌球网吧,体育休闲服务,娱乐场所,网吧,金洲路229之2-3,广东省,深圳市,罗湖区,114.1287101,22.59147519
摩熹网咖,体育休闲服务,娱乐场所,网吧,金洲路231号附近,广东省,深圳市,罗湖区,114.1287432,22.59149924
高空观览车(摩天轮),体育休闲服务,休闲场所,游乐场,罗岗路与龙山路交叉口东北200米,广东省,深圳市,龙岗区,114.1363006,22.60017492
儿童爬山车(龙山路),体育休闲服务,休闲场所,游乐场,罗岗路与龙山路交叉口东北200米,广东省,深圳市,龙岗区,114.1366403,22.60037442
激流勇进(飞舟冲浪),体育休闲服务,休闲场所,游乐场,罗岗路与龙山路交叉口东200米,广东省,深圳市,龙岗区,114.1366344,22.59988747
森林狩猎,体育休闲服务,休闲场所,游乐场,布吉新区求水山公园观景台,广东省,深圳市,龙岗区,114.136897,22.60023583
明珠网吧,体育休闲服务,娱乐场所,网吧,东海道421-6号,广东省,深圳市,盐田区,114.2427613,22.59755814
新浪网娱网咖,体育休闲服务,娱乐场所,网吧,盐田路45号金港盛世2层,广东省,深圳市,盐田区,114.2505319,22.59216336
全速东海网吧,体育休闲服务,娱乐场所,网吧,东海道184号,广东省,深圳市,盐田区,114.250688,22.59278924
九龙湾棋牌室,体育休闲服务,娱乐场所,棋牌室,东海三街山海四季花园B01二楼(盐田区实验中学),广东省,深圳市,盐田区,114.2491872,22.59510322
新丽景网吧,体育休闲服务,娱乐场所,网吧,东海丽景花园7栋2B-16号2层,广东省,深圳市,盐田区,114.2523195,22.59264086
海逸酒店-棋牌室,体育休闲服务,娱乐场所,棋牌室,盐梅路102号海逸酒店,广东省,深圳市,盐田区,114.3011389,22.59566439
雅兰酒店棋牌室,体育休闲服务,娱乐场所,棋牌室,大梅沙盐梅路92号雅兰酒店2号楼2层,广东省,深圳市,盐田区,114.3028665,22.59789209
大梅沙国际水上运动中心A区,体育休闲服务,休闲场所,游乐场,盐梅路89号大梅沙国际水上运动中心内,广东省,深圳市,盐田区,114.3068629,22.60048062
大梅沙国际水上运动中心E区,体育休闲服务,休闲场所,游乐场,盐梅路89号大梅沙国际水上运动中心内,广东省,深圳市,盐田区,114.3068629,22.60048062
奇幻岛亲子乐园,体育休闲服务,休闲场所,游乐场,迎宾路佳兆业假日广场二层1202号铺位,广东省,深圳市,龙岗区,114.4697636,22.59664803
风之谷主题乐园,体育休闲服务,休闲场所,游乐场,岭南路67号佳兆业广场3层,广东省,深圳市,龙岗区,114.4700867,22.59662192
皇潮网咖,体育休闲服务,娱乐场所,网吧,迎宾路48号千禧大厦,广东省,深圳市,龙岗区,114.4720382,22.59645235
火速通网咖,体育休闲服务,娱乐场所,网吧,建设路42号附近,广东省,深圳市,龙岗区,114.4703909,22.59395411
金色时空网吧(中山路),体育休闲服务,娱乐场所,网吧,中山路世纪大厦1层星棕林咖啡旁,广东省,深圳市,龙岗区,114.4691685,22.59968298
水岸游乐园,体育休闲服务,休闲场所,游乐场,大鹏新区鹏飞路92号华凯塑料制品厂内,广东省,深圳市,龙岗区,114.5054866,22.59379247
蓝蜘蛛网络会所(迎宾一街),体育休闲服务,娱乐场所,网吧,鹏城社区迎宾一街22-33号鹏城市场二楼,广东省,深圳市,龙岗区,114.5068854,22.59590133
海滨公园网吧,体育休闲服务,娱乐场所,网吧,圣玛烘焙(碧湾路),广东省,深圳市,宝安区,113.8402599,22.58784065
有间网吧,体育休闲服务,娱乐场所,网吧,西乡街道海滨新村2区5巷7号1楼,广东省,深圳市,宝安区,113.8415511,22.58936074
海滨网络会所,体育休闲服务,娱乐场所,网吧,西乡街道办固戍海滨新村二区一巷四号二楼,广东省,深圳市,宝安区,113.8404674,22.58886989
湘吉网络,体育休闲服务,娱乐场所,网吧,西乡宝源路碧湾大厦附近(海滨公园西南),广东省,深圳市,宝安区,113.8403341,22.58826873
E网情深网络会所(碧云居西),体育休闲服务,娱乐场所,网吧,西乡街道固戍海滨新村三区八巷9-101号,广东省,深圳市,宝安区,113.8412263,22.58962814
星辰网吧(银田店),体育休闲服务,娱乐场所,网吧,西乡盐田银田新村9排,广东省,深圳市,宝安区,113.8533725,22.58483386
狼途电竞馆,体育休闲服务,娱乐场所,网吧,宝安大道盐田商务广场A栋附楼1-2楼,广东省,深圳市,宝安区,113.8551774,22.58769525
辉煌网咖(盐田街),体育休闲服务,娱乐场所,网吧,西乡街道盐田街道盐田街127号二楼,广东省,深圳市,宝安区,113.8546274,22.58484977
泡泡网咖,体育休闲服务,娱乐场所,网吧,盐田街133号二楼,广东省,深圳市,宝安区,113.8545682,22.58486367
众信网络会所,体育休闲服务,娱乐场所,网吧,西乡宝安大道宝安大道4014-17号,广东省,深圳市,宝安区,113.8549599,22.58836184
亿城商务酒店棋牌,体育休闲服务,娱乐场所,棋牌室,宝安大道4012-1号盐田商务广场10层,广东省,深圳市,宝安区,113.8550662,22.58779607
星猫网咖,体育休闲服务,娱乐场所,网吧,宝安大道4009号金港华庭2层,广东省,深圳市,宝安区,113.8562079,22.58556203
壹东方银田网咖,体育休闲服务,娱乐场所,网吧,西乡街道银田工业区工业路36栋合欢商业中心三楼,广东省,深圳市,宝安区,113.8556253,22.58993364
风云棋牌(工业路),体育休闲服务,娱乐场所,棋牌室,银田工业区侨鸿盛工业园A栋2楼,广东省,深圳市,宝安区,113.856383,22.58996675
星晨网吧(老兵商务大厦B座北),体育休闲服务,娱乐场所,网吧,宝安大道与银田路交叉口北150米,广东省,深圳市,宝安区,113.8556305,22.58809287
共乐城购物中心游乐场,体育休闲服务,休闲场所,游乐场,工业路共乐城购物中心2层,广东省,深圳市,宝安区,113.8637492,22.58504441
新年代网吧(盐田街),体育休闲服务,娱乐场所,网吧,盐田街100号2层,广东省,深圳市,宝安区,113.857937,22.58250689
碧海湾网吧,体育休闲服务,娱乐场所,网吧,宝安大道4002之86-88号,广东省,深圳市,宝安区,113.8606898,22.58482944
98网咖(西乡店),体育休闲服务,娱乐场所,网吧,思恩育才商务大厦3层,广东省,深圳市,宝安区,113.8582145,22.58473902
战地网吧(工业路),体育休闲服务,娱乐场所,网吧,西乡大道大益广场1栋3层商场北(钟爱一生婚纱店旁边),广东省,深圳市,宝安区,113.8647774,22.58316091
优米乐儿童游乐世界(西乡店),体育休闲服务,休闲场所,游乐场,西乡大道大益广场沃尔玛二楼,广东省,深圳市,宝安区,113.8643005,22.58287036
鸿飞网吧(西乡大道),体育休闲服务,娱乐场所,网吧,西乡大道601号文乐大酒店,广东省,深圳市,宝安区,113.8663294,22.58396269
景上景桌球棋牌会所,体育休闲服务,娱乐场所,棋牌室,西乡大道256-13号附近,广东省,深圳市,宝安区,113.8656652,22.58340597
风云战线网咖(九分店),体育休闲服务,娱乐场所,网吧,共和工业路151号附近,广东省,深圳市,宝安区,113.8591724,22.587853
星猫网咖,体育休闲服务,娱乐场所,网吧,西乡沃尔玛二楼,广东省,深圳市,宝安区,113.8648897,22.58295807
新时代网吧,体育休闲服务,娱乐场所,网吧,盐田新二村216栋,广东省,深圳市,宝安区,113.857945,22.58247791
乐悠游(港隆城店),体育休闲服务,休闲场所,游乐场,宝民二路111号港隆城购物中心2层,广东省,深圳市,宝安区,113.8760528,22.58529847
悠悠堡亲子乐园,体育休闲服务,休闲场所,游乐场,新乐村7巷2号1楼,广东省,深圳市,宝安区,113.869716,22.58213173
开心转转棋牌,体育休闲服务,娱乐场所,棋牌室,乐群二路14号附近,广东省,深圳市,宝安区,113.8691268,22.58349393
颐合网吧,体育休闲服务,娱乐场所,网吧,西乡街道西乡大道东南侧颐合花园a座二层A1,广东省,深圳市,宝安区,113.8675648,22.58397113
新飞梦网吧,体育休闲服务,娱乐场所,网吧,乐群二路与新乐村八巷交叉口北50米,广东省,深圳市,宝安区,113.8689075,22.58281677
彼岸网咖(颐合分店),体育休闲服务,娱乐场所,网吧,西乡大道东南侧颐合花园A座2层A1,广东省,深圳市,宝安区,113.867653,22.58403522
雨乐网咖,体育休闲服务,娱乐场所,网吧,宝民二路111号港隆城4楼,广东省,深圳市,宝安区,113.8757012,22.58572912
飞梦网络会所,体育休闲服务,娱乐场所,网吧,乐群二路与华厦路交叉口西南50米,广东省,深圳市,宝安区,113.8700296,22.58192709
众振网络会所,体育休闲服务,娱乐场所,网吧,新乐村八巷12号,广东省,深圳市,宝安区,113.8682242,22.58257104
巧手丫益智手工乐园(君胜百货),体育休闲服务,休闲场所,游乐场,宝民二路129号君胜百货1F层,广东省,深圳市,宝安区,113.8756822,22.58557212
魅力网咖(西乡店),体育休闲服务,娱乐场所,网吧,乐群一路与工业路交叉口东北50米,广东省,深圳市,宝安区,113.8676491,22.58194246
VR电玩城,体育休闲服务,娱乐场所,游戏厅,宝民二路港隆城4楼,广东省,深圳市,宝安区,113.8758294,22.58495932
君临网吧(西乡大道),体育休闲服务,娱乐场所,网吧,新乐村五巷23号,广东省,深圳市,宝安区,113.86707,22.58292768
安顺网络会所,体育休闲服务,娱乐场所,网吧,安顺路35号2楼,广东省,深圳市,宝安区,113.8673826,22.5815252
艺凯电玩城,体育休闲服务,娱乐场所,游戏厅,龙珠路龙珠花园2栋501,广东省,深圳市,宝安区,113.8743702,22.58215235
开心·活泼乐园,体育休闲服务,休闲场所,游乐场,建安二路河东骏丰园七巧国,广东省,深圳市,宝安区,113.8800238,22.58670539
七巧国儿童中心(建安店),体育休闲服务,休闲场所,游乐场,建安二路166号(桃园地铁站),广东省,深圳市,宝安区,113.8806276,22.58675381
聚龙网络会所(流塘路),体育休闲服务,娱乐场所,网吧,流塘新村五巷13-4-5,广东省,深圳市,宝安区,113.8809713,22.58320446
二楼棋牌,体育休闲服务,娱乐场所,棋牌室,流塘路13号附近,广东省,深圳市,宝安区,113.8803564,22.58390196
天蓝星网咖,体育休闲服务,娱乐场所,网吧,建安二路100号附近,广东省,深圳市,宝安区,113.8827638,22.58353455
聚龙网络会所(流塘新村路),体育休闲服务,娱乐场所,网吧,流塘新村四巷13-1,广东省,深圳市,宝安区,113.8811396,22.58272763
黑马男孩网客街区,体育休闲服务,娱乐场所,游戏厅,建安二路56号流塘综合楼二楼,广东省,深圳市,宝安区,113.8832916,22.58230301
开开心心棋牌室,体育休闲服务,娱乐场所,棋牌室,流塘路西区三巷9-3,广东省,深圳市,宝安区,113.883934,22.58861761
荔园网络,体育休闲服务,娱乐场所,网吧,荔园一路与荔园二路交叉口西150米,广东省,深圳市,宝安区,113.8840144,22.58331229
蚂蚁网吧(富华店),体育休闲服务,娱乐场所,网吧,禅武堂推拿按摩店,广东省,深圳市,宝安区,113.8837808,22.58930445
博乐棋牌,体育休闲服务,娱乐场所,棋牌室,流塘建安二路78号,广东省,深圳市,宝安区,113.8827829,22.58295763
聚龙网络会所(荔园一路),体育休闲服务,娱乐场所,网吧,新安街道流塘路流塘市场,广东省,深圳市,宝安区,113.884436,22.5826776
富华网吧,体育休闲服务,娱乐场所,网吧,富盈门花园d栋d座112号,广东省,深圳市,宝安区,113.8837888,22.58932145
蚂蚁网伽(富华店),体育休闲服务,娱乐场所,网吧,流塘路富盈门花园D栋B2座112-116商铺,广东省,深圳市,宝安区,113.8838088,22.58929946
景顺网吧,体育休闲服务,娱乐场所,网吧,西乡街道流塘市场流塘市场二楼,广东省,深圳市,宝安区,113.8841607,22.58247147
龙卷风网吧(流塘榕树路),体育休闲服务,娱乐场所,网吧,西乡镇流塘村榕树路68号二层,广东省,深圳市,宝安区,113.8832185,22.58125508
狼珠网咖,体育休闲服务,娱乐场所,网吧,流塘市场,广东省,深圳市,宝安区,113.8845592,22.58243769
理想网吧,体育休闲服务,娱乐场所,网吧,建安二路21号附近,广东省,深圳市,宝安区,113.8838464,22.58139942
网吧桌球,体育休闲服务,娱乐场所,网吧,宝民二路与庄边路交叉口东北150米,广东省,深圳市,宝安区,113.8766286,22.58713674
时代网络(新安四路),体育休闲服务,娱乐场所,网吧,新安四路252号附近,广东省,深圳市,宝安区,113.8858078,22.5817024
新地带网咖,体育休闲服务,娱乐场所,网吧,新安四路232号附近,广东省,深圳市,宝安区,113.8863644,22.58234558
蓝天新雅时代网咖,体育休闲服务,娱乐场所,网吧,新安四路258号,广东省,深圳市,宝安区,113.8856756,22.58157635
职聘网络,体育休闲服务,娱乐场所,网吧,79区好运来商务大厦9层,广东省,深圳市,宝安区,113.8790627,22.58166229
8号网吧,体育休闲服务,娱乐场所,网吧,新安四路278号附近,广东省,深圳市,宝安区,113.8856296,22.58148434
闯天下大洲网吧(新安四路),体育休闲服务,娱乐场所,网吧,新安四路176号2层,广东省,深圳市,宝安区,113.8918911,22.58508113
贝儿健儿童主题乐园,体育休闲服务,休闲场所,游乐场,锦花路97号附近,广东省,深圳市,宝安区,113.8898401,22.58556353
贝儿健儿童乐园,体育休闲服务,休闲场所,游乐场,新安四路一巷一号,广东省,深圳市,宝安区,113.8939657,22.58865306
人人乐游乐场,体育休闲服务,休闲场所,游乐场,锦花路38号人人乐1层,广东省,深圳市,宝安区,113.8874532,22.58966717
多喜乐游乐场,体育休闲服务,休闲场所,游乐场,西乡街道锦花路76区人人乐一楼,广东省,深圳市,宝安区,113.8874482,22.58966817
自由网咖(宝安公园店),体育休闲服务,娱乐场所,网吧,宝安73区大润华超市2层,广东省,深圳市,宝安区,113.891036,22.58964837
聚源网络,体育休闲服务,娱乐场所,网吧,同和路与安华一巷交叉口东南50米,广东省,深圳市,宝安区,113.8910655,22.5818723
飞彪网络,体育休闲服务,娱乐场所,网吧,36区岭下花园3巷15号,广东省,深圳市,宝安区,113.8960917,22.58500369
多喜乐儿童乐园(锦花店),体育休闲服务,休闲场所,游乐场,锦花路人人乐购物广场1楼,广东省,深圳市,宝安区,113.887293,22.58963711
西芒网咖(宝安店),体育休闲服务,娱乐场所,网吧,新安四路旭士达名苑,广东省,深圳市,宝安区,113.8874297,22.58174811
九游网咖(新安店),体育休闲服务,娱乐场所,网吧,宝立方A座3层,广东省,深圳市,宝安区,113.886877,22.58230681
怡园网咖,体育休闲服务,娱乐场所,网吧,新安街道32区阳光百货二楼,广东省,深圳市,宝安区,113.8963801,22.58204504
天湖桌球棋牌会所,体育休闲服务,娱乐场所,棋牌室,西乡街道流塘宝立方A座三楼,广东省,深圳市,宝安区,113.8869331,22.58240882
天龙阁棋牌室,体育休闲服务,娱乐场所,棋牌室,锦花路44附近,广东省,深圳市,宝安区,113.8866663,22.5899708
假日网吧(大宝路西一巷),体育休闲服务,娱乐场所,网吧,新安街道33区,广东省,深圳市,宝安区,113.9036411,22.58354991
邦尼儿童乐园,体育休闲服务,休闲场所,游乐场,新安三路127号附近,广东省,深圳市,宝安区,113.9006348,22.5808559
春晖网吧(裕安二路),体育休闲服务,娱乐场所,网吧,28区裕安二路华利工业区2栋,广东省,深圳市,宝安区,113.9054967,22.58351629
金富力,体育休闲服务,娱乐场所,网吧,大宝路83号附近,广东省,深圳市,宝安区,113.9042203,22.58396668
西芒网咖(春晖店),体育休闲服务,娱乐场所,网吧,新安28区华利工业区2楼东侧,广东省,深圳市,宝安区,113.9054507,22.58348431
恒鑫网吧,体育休闲服务,娱乐场所,网吧,新安街道28区创业二路北二巷大家好广场14号,广东省,深圳市,宝安区,113.9047365,22.58217372
芒果网咖(裕安店),体育休闲服务,娱乐场所,网吧,裕安二路28区大家好广场,广东省,深圳市,宝安区,113.9051866,22.58298146
恒力网吧,体育休闲服务,娱乐场所,网吧,大家好广场,广东省,深圳市,宝安区,113.9045905,22.58260972
飞龙网络会所,体育休闲服务,娱乐场所,网吧,32区上川村三片58号,广东省,深圳市,宝安区,113.8996603,22.58082604
超记电子游戏城,体育休闲服务,娱乐场所,游戏厅,上川路152号附近,广东省,深圳市,宝安区,113.8967803,22.58220503
闯天下网吧联盟(创业店),体育休闲服务,娱乐场所,网吧,创业二路386号3层,广东省,深圳市,宝安区,113.9134926,22.58383079
鑫国网咖,体育休闲服务,娱乐场所,网吧|餐饮服务,新安街道留仙二路一巷万源商务大厦1层106号,广东省,深圳市,宝安区,113.9125066,22.58467739
樱桃网咖,体育休闲服务,娱乐场所,网吧,72区留仙三路36号-12,广东省,深圳市,宝安区,113.9134264,22.58604057
虎猫网咖,体育休闲服务,娱乐场所,网吧,留仙三路36号,广东省,深圳市,宝安区,113.9133874,22.58601061
星晨网吧(兴东店),体育休闲服务,娱乐场所,网吧,创业二路马边大厦1层,广东省,深圳市,宝安区,113.9140814,22.58620606
电竞网吧,体育休闲服务,娱乐场所,网吧,71区留仙一路四巷68号,广东省,深圳市,宝安区,113.9082542,22.58641373
逸兴网吧(裕安二路),体育休闲服务,娱乐场所,网吧,71区留仙一路68号,广东省,深圳市,宝安区,113.9082512,22.58641173
仙域网吧,体育休闲服务,娱乐场所,网吧,创业东路81-6号附近,广东省,深圳市,南山区,113.9225105,22.58897068
星光棋牌(创业东路),体育休闲服务,娱乐场所,棋牌室,留仙村路81号-15号2层,广东省,深圳市,南山区,113.9220528,22.58916618
战国网吧(旗舰店),体育休闲服务,娱乐场所,网吧,石鼓路旺棠精品酒店旁,广东省,深圳市,南山区,113.943403,22.58822168
迪嘉儿童乐园,体育休闲服务,休闲场所,游乐场,同沙路与新高路交叉口迪嘉商城2层,广东省,深圳市,南山区,113.9462788,22.58663697
乐悠游海洋主题乐园,体育休闲服务,休闲场所,游乐场,留仙大道2188号悦方广场二楼L212,广东省,深圳市,南山区,113.9405961,22.58419864
君昂童子军,体育休闲服务,休闲场所,游乐场,西丽街道留仙大道2188号悦方广场F1,广东省,深圳市,南山区,113.9405961,22.58419864
普乐方幻真体验馆(西丽悦方店),体育休闲服务,休闲场所,游乐场,留仙大道与同发路交汇处悦方广场1层,广东省,深圳市,南山区,113.939914,22.58410693
楚汉网咖,体育休闲服务,娱乐场所,网吧,石鼓路3036-7号,广东省,深圳市,南山区,113.9433862,22.58563103
酷圣网咖,体育休闲服务,娱乐场所,网吧,留仙洞地铁站悦方广场2层,广东省,深圳市,南山区,113.9405961,22.58419864
时光网咖(同沙路),体育休闲服务,娱乐场所,网吧,新高路119-1号,广东省,深圳市,南山区,113.944146,22.58742128
嘟喔咖啡,体育休闲服务,娱乐场所,网吧,西丽同沙路与新高路交界口文星酒店二楼,广东省,深圳市,南山区,113.9455059,22.58797742
新围网吧(新围店),体育休闲服务,娱乐场所,网吧,新高路10号,广东省,深圳市,南山区,113.9463928,22.58442399
温莎堡网咖,体育休闲服务,娱乐场所,网吧,366路旺棠大厦4楼,广东省,深圳市,南山区,113.9453441,22.58880866
鲨鱼网咖(西丽店),体育休闲服务,娱乐场所,网吧,西丽街道366大街城市公寓2层,广东省,深圳市,南山区,113.9457916,22.58688696
泡泡网吧(官龙路店),体育休闲服务,娱乐场所,网吧,好多多商场3楼,广东省,深圳市,南山区,113.941871,22.59004948
乌兰棋牌室,体育休闲服务,娱乐场所,棋牌室,旺棠公寓西门,广东省,深圳市,南山区,113.9435417,22.58912029
V90'S桌游吧,体育休闲服务,娱乐场所,棋牌室,新高路129-1号附近,广东省,深圳市,南山区,113.9443885,22.5889836
网鱼网咖(西丽店),体育休闲服务,娱乐场所,网吧,西丽街道366大街城市公寓二楼,广东省,深圳市,南山区,113.9457915,22.58690196
聚友网吧(南国丽城西北),体育休闲服务,娱乐场所,网吧,南天路2-32号,广东省,深圳市,南山区,113.952257,22.58568488
游乐场(天虹商场),体育休闲服务,休闲场所,游乐场,留仙大道1380号天虹商场F6层,广东省,深圳市,南山区,113.9504692,22.58427712
奇幻岛儿童乐园,体育休闲服务,休闲场所,游乐场,西丽北路西丽地铁站100多米彩城商场一楼,广东省,深圳市,南山区,113.9506191,22.58177907
头条网咖(西丽店),体育休闲服务,娱乐场所,网吧,西丽北路28号多彩城2层01,广东省,深圳市,南山区,113.9506191,22.58177107
极速网吧,体育休闲服务,娱乐场所,网吧,留仙大道与西丽北路交叉口西南150米,广东省,深圳市,南山区,113.9502756,22.58263875
哈士尼儿童乐园,体育休闲服务,休闲场所,游乐场,人人乐超市3楼,广东省,深圳市,南山区,113.9503796,22.58069474
华竞,体育休闲服务,娱乐场所,网吧,同沙路2-15号附近,广东省,深圳市,南山区,113.9487948,22.5871545
Hok电子竞技,体育休闲服务,娱乐场所,网吧,西丽街道同沙路2-18号深职院创意创业园,广东省,深圳市,南山区,113.9488587,22.58719435
老肖麻将馆(同沙路),体育休闲服务,娱乐场所,棋牌室,新围村197-1号,广东省,深圳市,南山区,113.9468829,22.5865807
糖豆豆乐园,体育休闲服务,休闲场所,游乐场,平山村379-3号旁美康百货2层,广东省,深圳市,南山区,113.960659,22.58688424
速飞网咖,体育休闲服务,娱乐场所,网吧,平康苑2楼,广东省,深圳市,南山区,113.9607129,22.58669213
钦发网吧(平山村东北),体育休闲服务,娱乐场所,网吧,平山村384号2层,广东省,深圳市,南山区,113.9617388,22.58700745
战国网吧(盘古店),体育休闲服务,娱乐场所,网吧,平山村380号2层,广东省,深圳市,南山区,113.9603376,22.58724302
点点到网吧(平山店),体育休闲服务,娱乐场所,网吧,丽山路与商业街交叉口东150米,广东省,深圳市,南山区,113.9612188,22.58716277
剑邑网吧,体育休闲服务,娱乐场所,网吧,桃源街道西丽大学城平山村139-2,广东省,深圳市,南山区,113.9640419,22.5871504
多喜乐儿童乐园(南山店),体育休闲服务,休闲场所,游乐场,西丽镇平山村丽山路美康百货二楼,广东省,深圳市,南山区,113.9600851,22.58726666
网娱网咖,体育休闲服务,娱乐场所,网吧,布吉路1026-2号深圳栖酒店2层,广东省,深圳市,罗湖区,114.1147571,22.58302565
樟輋网吧,体育休闲服务,娱乐场所,网吧,草埔西樟輋村56号樟輋大厦2层,广东省,深圳市,罗湖区,114.1078381,22.58979362
牛仔乐园,体育休闲服务,娱乐场所,游戏厅,草埔金稻田路2001号福安购物广场4楼,广东省,深圳市,罗湖区,114.1144913,22.58717392
九万棋牌室,体育休闲服务,娱乐场所,棋牌室,金稻田路福安购物广场8楼,广东省,深圳市,罗湖区,114.1145404,22.58736794
极点网咖(清水河一路),体育休闲服务,娱乐场所,网吧,清水河一路21-8号,广东省,深圳市,罗湖区,114.109512,22.58172468
宇宙无限网吧,体育休闲服务,娱乐场所,网吧,松泉路30-5号,广东省,深圳市,罗湖区,114.1227286,22.58044508
哈哈娱乐馆(装修中),体育休闲服务,娱乐场所,网吧,特力北商业街65号2层,广东省,深圳市,罗湖区,114.1311089,22.5821486
兴科联网吧,体育休闲服务,娱乐场所,网吧,东湖路145号,广东省,深圳市,罗湖区,114.1324778,22.5842753
巧手丫益智手工乐园,体育休闲服务,休闲场所,游乐场,东湖路189号2楼,广东省,深圳市,罗湖区,114.1312741,22.58429658
森林沙滩乐园,体育休闲服务,休闲场所,游乐场,腾均商业广场2层,广东省,深圳市,罗湖区,114.1313182,22.58429865
贲乌网吧,体育休闲服务,娱乐场所,网吧,东晓路3032号附近,广东省,深圳市,罗湖区,114.1345365,22.58339341
游天下网吧(明心路),体育休闲服务,娱乐场所,网吧,布心村59号布心市场2层,广东省,深圳市,罗湖区,114.1352303,22.58041879
东湖幼儿园游乐场,体育休闲服务,休闲场所,游乐场,东湖路29号附近,广东省,深圳市,罗湖区,114.1362786,22.58305807
后巷子的麻将馆,体育休闲服务,娱乐场所,棋牌室,东湖街道布心村183栋1楼,广东省,深圳市,罗湖区,114.1349445,22.58343801
天湖棋牌会所(太白路店),体育休闲服务,娱乐场所,棋牌室,太白路1058号3楼,广东省,深圳市,罗湖区,114.1376029,22.58074838
水上游乐场,体育休闲服务,休闲场所,游乐场,仙湖路160深圳仙湖植物园,广东省,深圳市,罗湖区,114.1709159,22.58236788
新浪网咖(海鲜街店),体育休闲服务,娱乐场所,网吧,盐田街道北山道下鱼村商住楼2层(蔚蓝海湾苑2层),广东省,深圳市,盐田区,114.2724699,22.5891463
和清娱乐文化中心,体育休闲服务,娱乐场所,棋牌室,深盐路1119-8号,广东省,深圳市,盐田区,114.2684665,22.58957397
群盈棋牌,体育休闲服务,娱乐场所,棋牌室,北山道与盐港大道交叉口南150米,广东省,深圳市,盐田区,114.2681396,22.58922729
前岸网咖,体育休闲服务,娱乐场所,网吧,宝源路泰华阳光海花园,广东省,深圳市,宝安区,113.8526333,22.57615469
普乐方幻真体验馆(景德镇店),体育休闲服务,休闲场所,游乐场,广场南路金鼎真快活商业街B1层,广东省,深圳市,宝安区,113.8539733,22.57816654
儿童之家亲子乐园,体育休闲服务,休闲场所,游乐场,悦和路7-65号附近,广东省,深圳市,宝安区,113.8527657,22.57395013
虎猫电竞网咖(槟城西岸店),体育休闲服务,娱乐场所,网吧,悦和路7-58,广东省,深圳市,宝安区,113.8529191,22.57413435
清源棋牌室,体育休闲服务,娱乐场所,棋牌室,十号路与悦和路交叉口东南100米,广东省,深圳市,宝安区,113.8524501,22.57256679
骏通大酒店-棋牌室,体育休闲服务,娱乐场所,棋牌室,西乡大道296号骏通大酒店,广东省,深圳市,宝安区,113.8561064,22.5737652
海豚国际儿童之家(碧海城购物中心),体育休闲服务,休闲场所,游乐场,西乡兴业路3004号七巧国儿童成长陪伴中心碧海店3楼C8号,广东省,深圳市,宝安区,113.8518066,22.57227081
free time儿童乐园,体育休闲服务,休闲场所,游乐场,西乡大道286-45号,广东省,深圳市,宝安区,113.8585688,22.57650545
钟楼(天虹商场),体育休闲服务,休闲场所,游乐场,西乡大道与新湖路交汇处天虹商场F5层,广东省,深圳市,宝安区,113.859631,22.57781379
